run_id,technique,config_index,selection_metric,fit_seconds,num_features_fit,calibration_method,calibration_cv,max_features,ngram_range,min_df,max_df,sublinear_tf,C,class_weight,validation_threshold,validation_support,validation_positive_support,validation_negative_support,validation_positive_rate,validation_accuracy,validation_balanced_accuracy,validation_positive_precision,validation_positive_recall,validation_positive_f1,validation_macro_f1,validation_weighted_f1,validation_roc_auc,validation_pr_auc,validation_brier_score,validation_tn,validation_fp,validation_fn,validation_tp,validation_false_positive_rate,validation_false_negative_rate
LIN-SVM_TF-IDF_20260627_231047,LIN-SVM_TF-IDF,77,validation_positive_f1,1.2372210025787354,2667,sigmoid,3,50000,"[1, 1]",2,0.95,True,3.0,,0.41000000000000003,450,169,281,0.37555555555555553,0.7822222222222223,0.7808123986607425,0.6858638743455497,0.7751479289940828,0.7277777777777777,0.7731481481481481,0.784440329218107,0.8541767567226095,0.8084038174984776,0.1603315334645626,221,60,38,131,0.21352313167259787,0.22485207100591717
LIN-SVM_TF-IDF_20260627_231047,LIN-SVM_TF-IDF,10,validation_positive_f1,1.29398775100708,2667,sigmoid,3,10000,"[1, 1]",2,0.95,True,0.1,balanced,0.41000000000000003,450,169,281,0.37555555555555553,0.7844444444444445,0.7802333171892438,0.6935483870967742,0.7633136094674556,0.7267605633802817,0.7743894560020674,0.786243758165712,0.873907641769673,0.8315019892805487,0.1429979864352385,224,57,40,129,0.20284697508896798,0.23668639053254437
LIN-SVM_TF-IDF_20260627_231047,LIN-SVM_TF-IDF,42,validation_positive_f1,1.3144333362579346,2667,sigmoid,3,20000,"[1, 1]",2,0.95,True,0.1,balanced,0.41000000000000003,450,169,281,0.37555555555555553,0.7844444444444445,0.7802333171892438,0.6935483870967742,0.7633136094674556,0.7267605633802817,0.7743894560020674,0.786243758165712,0.873907641769673,0.8315019892805487,0.1429979864352385,224,57,40,129,0.20284697508896798,0.23668639053254437
LIN-SVM_TF-IDF_20260627_231047,LIN-SVM_TF-IDF,74,validation_positive_f1,1.1990675926208496,2667,sigmoid,3,50000,"[1, 1]",2,0.95,True,0.1,balanced,0.41000000000000003,450,169,281,0.37555555555555553,0.7844444444444445,0.7802333171892438,0.6935483870967742,0.7633136094674556,0.7267605633802817,0.7743894560020674,0.786243758165712,0.873907641769673,0.8315019892805487,0.1429979864352385,224,57,40,129,0.20284697508896798,0.23668639053254437
LIN-SVM_TF-IDF_20260627_231047,LIN-SVM_TF-IDF,24,validation_positive_f1,1.50858736038208,10000,sigmoid,3,10000,"[1, 2]",1,0.95,True,10.0,balanced,0.43,450,169,281,0.37555555555555553,0.7911111111111111,0.7808545136768514,0.7142857142857143,0.7396449704142012,0.7267441860465116,0.7788397189225365,0.7918057182161248,0.8682852871191223,0.8249430266322616,0.15643215790244497,231,50,44,125,0.17793594306049823,0.2603550295857988
LIN-SVM_TF-IDF_20260627_231047,LIN-SVM_TF-IDF,23,validation_positive_f1,1.492980718612671,10000,sigmoid,3,10000,"[1, 2]",1,0.95,True,10.0,,0.43,450,169,281,0.37555555555555553,0.7911111111111111,0.7808545136768514,0.7142857142857143,0.7396449704142012,0.7267441860465116,0.7788397189225365,0.7918057182161248,0.8676114468613785,0.8243743629128127,0.1563694175067204,231,50,44,125,0.17793594306049823,0.2603550295857988
LIN-SVM_TF-IDF_20260627_231047,LIN-SVM_TF-IDF,14,validation_positive_f1,1.355663776397705,2667,sigmoid,3,10000,"[1, 1]",2,0.95,True,3.0,balanced,0.4,450,169,281,0.37555555555555553,0.7755555555555556,0.7790119817220831,0.67,0.7928994082840237,0.7262872628726287,0.7680400532818887,0.7784318588948602,0.8557139548105877,0.8084494245651516,0.1606205601903358,215,66,35,134,0.23487544483985764,0.20710059171597633
LIN-SVM_TF-IDF_20260627_231047,LIN-SVM_TF-IDF,46,validation_positive_f1,1.3246819972991943,2667,sigmoid,3,20000,"[1, 1]",2,0.95,True,3.0,balanced,0.4,450,169,281,0.37555555555555553,0.7755555555555556,0.7790119817220831,0.67,0.7928994082840237,0.7262872628726287,0.7680400532818887,0.7784318588948602,0.8557139548105877,0.8084494245651516,0.1606205601903358,215,66,35,134,0.23487544483985764,0.20710059171597633
LIN-SVM_TF-IDF_20260627_231047,LIN-SVM_TF-IDF,78,validation_positive_f1,1.25826096534729,2667,sigmoid,3,50000,"[1, 1]",2,0.95,True,3.0,balanced,0.4,450,169,281,0.37555555555555553,0.7755555555555556,0.7790119817220831,0.67,0.7928994082840237,0.7262872628726287,0.7680400532818887,0.7784318588948602,0.8557139548105877,0.8084494245651516,0.1606205601903358,215,66,35,134,0.23487544483985764,0.20710059171597633
LIN-SVM_TF-IDF_20260627_231047,LIN-SVM_TF-IDF,1,validation_positive_f1,1.3555622100830078,6313,sigmoid,3,10000,"[1, 1]",1,0.95,True,0.1,,0.41000000000000003,450,169,281,0.37555555555555553,0.7822222222222223,0.7796331782096907,0.6878306878306878,0.7692307692307693,0.7262569832402235,0.7727225875610712,0.7842873601920376,0.8709595906420433,0.8349836053107811,0.14179485845364276,222,59,39,130,0.2099644128113879,0.23076923076923078
LIN-SVM_TF-IDF_20260627_231047,LIN-SVM_TF-IDF,33,validation_positive_f1,1.295727252960205,6313,sigmoid,3,20000,"[1, 1]",1,0.95,True,0.1,,0.41000000000000003,450,169,281,0.37555555555555553,0.7822222222222223,0.7796331782096907,0.6878306878306878,0.7692307692307693,0.7262569832402235,0.7727225875610712,0.7842873601920376,0.8709595906420433,0.8349836053107811,0.14179485845364276,222,59,39,130,0.2099644128113879,0.23076923076923078
LIN-SVM_TF-IDF_20260627_231047,LIN-SVM_TF-IDF,65,validation_positive_f1,1.2875802516937256,6313,sigmoid,3,50000,"[1, 1]",1,0.95,True,0.1,,0.41000000000000003,450,169,281,0.37555555555555553,0.7822222222222223,0.7796331782096907,0.6878306878306878,0.7692307692307693,0.7262569832402235,0.7727225875610712,0.7842873601920376,0.8709595906420433,0.8349836053107811,0.14179485845364276,222,59,39,130,0.2099644128113879,0.23076923076923078
LIN-SVM_TF-IDF_20260627_231047,LIN-SVM_TF-IDF,2,validation_positive_f1,1.269291639328003,6313,sigmoid,3,10000,"[1, 1]",1,0.95,True,0.1,balanced,0.42000000000000004,450,169,281,0.37555555555555553,0.7822222222222223,0.7796331782096907,0.6878306878306878,0.7692307692307693,0.7262569832402235,0.7727225875610712,0.7842873601920376,0.8723283286655857,0.8347911011843714,0.1418962937418943,222,59,39,130,0.2099644128113879,0.23076923076923078
LIN-SVM_TF-IDF_20260627_231047,LIN-SVM_TF-IDF,34,validation_positive_f1,1.3000547885894775,6313,sigmoid,3,20000,"[1, 1]",1,0.95,True,0.1,balanced,0.42000000000000004,450,169,281,0.37555555555555553,0.7822222222222223,0.7796331782096907,0.6878306878306878,0.7692307692307693,0.7262569832402235,0.7727225875610712,0.7842873601920376,0.8723283286655857,0.8347911011843714,0.1418962937418943,222,59,39,130,0.2099644128113879,0.23076923076923078
LIN-SVM_TF-IDF_20260627_231047,LIN-SVM_TF-IDF,66,validation_positive_f1,1.2474045753479004,6313,sigmoid,3,50000,"[1, 1]",1,0.95,True,0.1,balanced,0.42000000000000004,450,169,281,0.37555555555555553,0.7822222222222223,0.7796331782096907,0.6878306878306878,0.7692307692307693,0.7262569832402235,0.7727225875610712,0.7842873601920376,0.8723283286655857,0.8347911011843714,0.1418962937418943,222,59,39,130,0.2099644128113879,0.23076923076923078
LIN-SVM_TF-IDF_20260627_231047,LIN-SVM_TF-IDF,25,validation_positive_f1,1.354128360748291,7270,sigmoid,3,10000,"[1, 2]",2,0.95,True,0.1,,0.45,450,169,281,0.37555555555555553,0.7955555555555556,0.780875571184906,0.7305389221556886,0.7218934911242604,0.7261904761904762,0.7815349544072948,0.7953095800968141,0.8793825938638421,0.8412306649940582,0.14169846229083877,236,45,47,122,0.1601423487544484,0.2781065088757396
LIN-SVM_TF-IDF_20260627_231047,LIN-SVM_TF-IDF,57,validation_positive_f1,1.3545777797698975,7270,sigmoid,3,20000,"[1, 2]",2,0.95,True,0.1,,0.45,450,169,281,0.37555555555555553,0.7955555555555556,0.780875571184906,0.7305389221556886,0.7218934911242604,0.7261904761904762,0.7815349544072948,0.7953095800968141,0.8793825938638421,0.8412306649940582,0.14169846229083877,236,45,47,122,0.1601423487544484,0.2781065088757396
LIN-SVM_TF-IDF_20260627_231047,LIN-SVM_TF-IDF,89,validation_positive_f1,1.3453526496887207,7270,sigmoid,3,50000,"[1, 2]",2,0.95,True,0.1,,0.45,450,169,281,0.37555555555555553,0.7955555555555556,0.780875571184906,0.7305389221556886,0.7218934911242604,0.7261904761904762,0.7815349544072948,0.7953095800968141,0.8793825938638421,0.8412306649940582,0.14169846229083877,236,45,47,122,0.1601423487544484,0.2781065088757396
