run_id,technique,config_index,selection_metric,fit_seconds,num_features_fit,max_features,ngram_range,min_df,max_df,sublinear_tf,C,class_weight,validation_threshold,validation_support,validation_positive_support,validation_negative_support,validation_positive_rate,validation_accuracy,validation_balanced_accuracy,validation_positive_precision,validation_positive_recall,validation_positive_f1,validation_macro_f1,validation_weighted_f1,validation_roc_auc,validation_pr_auc,validation_brier_score,validation_tn,validation_fp,validation_fn,validation_tp,validation_false_positive_rate,validation_false_negative_rate
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,5,validation_positive_f1,1.4977777004241943,6297,10000,"[1, 1]",1,0.95,True,3.0,,0.48000000000000004,450,209,241,0.46444444444444444,0.8511111111111112,0.8517838352955192,0.8256880733944955,0.861244019138756,0.8430913348946136,0.8507211431344104,0.8512637072759071,0.9103019714506938,0.8997304903642926,0.12362830075378838,203,38,29,180,0.15767634854771784,0.13875598086124402
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,77,validation_positive_f1,1.4415974617004395,6297,20000,"[1, 1]",1,0.95,True,3.0,,0.48000000000000004,450,209,241,0.46444444444444444,0.8511111111111112,0.8517838352955192,0.8256880733944955,0.861244019138756,0.8430913348946136,0.8507211431344104,0.8512637072759071,0.9103019714506938,0.8997304903642926,0.12362830075378838,203,38,29,180,0.15767634854771784,0.13875598086124402
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,149,validation_positive_f1,1.4693429470062256,6297,50000,"[1, 1]",1,0.95,True,3.0,,0.48000000000000004,450,209,241,0.46444444444444444,0.8511111111111112,0.8517838352955192,0.8256880733944955,0.861244019138756,0.8430913348946136,0.8507211431344104,0.8512637072759071,0.9103019714506938,0.8997304903642926,0.12362830075378838,203,38,29,180,0.15767634854771784,0.13875598086124402
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,13,validation_positive_f1,1.483473539352417,2674,10000,"[1, 1]",2,0.95,True,3.0,,0.48000000000000004,450,209,241,0.46444444444444444,0.8511111111111112,0.8517838352955192,0.8256880733944955,0.861244019138756,0.8430913348946136,0.8507211431344104,0.8512637072759071,0.9088526673152137,0.8965378468756822,0.12428628536973012,203,38,29,180,0.15767634854771784,0.13875598086124402
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,85,validation_positive_f1,1.438429355621338,2674,20000,"[1, 1]",2,0.95,True,3.0,,0.48000000000000004,450,209,241,0.46444444444444444,0.8511111111111112,0.8517838352955192,0.8256880733944955,0.861244019138756,0.8430913348946136,0.8507211431344104,0.8512637072759071,0.9088526673152137,0.8965378468756822,0.12428628536973012,203,38,29,180,0.15767634854771784,0.13875598086124402
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,157,validation_positive_f1,1.454716444015503,2674,50000,"[1, 1]",2,0.95,True,3.0,,0.48000000000000004,450,209,241,0.46444444444444444,0.8511111111111112,0.8517838352955192,0.8256880733944955,0.861244019138756,0.8430913348946136,0.8507211431344104,0.8512637072759071,0.9088526673152137,0.8965378468756822,0.12428628536973012,203,38,29,180,0.15767634854771784,0.13875598086124402
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,14,validation_positive_f1,1.4923436641693115,2674,10000,"[1, 1]",2,0.95,True,3.0,balanced,0.5,450,209,241,0.46444444444444444,0.8466666666666667,0.8476344577021582,0.8181818181818182,0.861244019138756,0.8391608391608392,0.8463320119371075,0.8468419620011977,0.9090313486469852,0.8966863105999335,0.12458804201919624,201,40,29,180,0.16597510373443983,0.13875598086124402
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,86,validation_positive_f1,1.4907054901123047,2674,20000,"[1, 1]",2,0.95,True,3.0,balanced,0.5,450,209,241,0.46444444444444444,0.8466666666666667,0.8476344577021582,0.8181818181818182,0.861244019138756,0.8391608391608392,0.8463320119371075,0.8468419620011977,0.9090313486469852,0.8966863105999335,0.12458804201919624,201,40,29,180,0.16597510373443983,0.13875598086124402
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,158,validation_positive_f1,1.4804339408874512,2674,50000,"[1, 1]",2,0.95,True,3.0,balanced,0.5,450,209,241,0.46444444444444444,0.8466666666666667,0.8476344577021582,0.8181818181818182,0.861244019138756,0.8391608391608392,0.8463320119371075,0.8468419620011977,0.9090313486469852,0.8966863105999335,0.12458804201919624,201,40,29,180,0.16597510373443983,0.13875598086124402
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,20,validation_positive_f1,1.4788737297058105,1044,10000,"[1, 1]",5,0.95,True,1.0,balanced,0.51,450,209,241,0.46444444444444444,0.8444444444444444,0.8452421132045504,0.817351598173516,0.8564593301435407,0.8364485981308412,0.8440717566925392,0.8446138479680376,0.9060533264507932,0.8909255232866939,0.13179075797884052,201,40,30,179,0.16597510373443983,0.14354066985645933
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,92,validation_positive_f1,1.4453303813934326,1044,20000,"[1, 1]",5,0.95,True,1.0,balanced,0.51,450,209,241,0.46444444444444444,0.8444444444444444,0.8452421132045504,0.817351598173516,0.8564593301435407,0.8364485981308412,0.8440717566925392,0.8446138479680376,0.9060533264507932,0.8909255232866939,0.13179075797884052,201,40,30,179,0.16597510373443983,0.14354066985645933
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,164,validation_positive_f1,1.4341881275177002,1044,50000,"[1, 1]",5,0.95,True,1.0,balanced,0.51,450,209,241,0.46444444444444444,0.8444444444444444,0.8452421132045504,0.817351598173516,0.8564593301435407,0.8364485981308412,0.8440717566925392,0.8446138479680376,0.9060533264507932,0.8909255232866939,0.13179075797884052,201,40,30,179,0.16597510373443983,0.14354066985645933
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,19,validation_positive_f1,1.4675383567810059,1044,10000,"[1, 1]",5,0.95,True,1.0,,0.48000000000000004,450,209,241,0.46444444444444444,0.8444444444444444,0.8452421132045504,0.817351598173516,0.8564593301435407,0.8364485981308412,0.8440717566925392,0.8446138479680376,0.9056562568246341,0.8906141436258479,0.13152945298726454,201,40,30,179,0.16597510373443983,0.14354066985645933
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,91,validation_positive_f1,1.441347360610962,1044,20000,"[1, 1]",5,0.95,True,1.0,,0.48000000000000004,450,209,241,0.46444444444444444,0.8444444444444444,0.8452421132045504,0.817351598173516,0.8564593301435407,0.8364485981308412,0.8440717566925392,0.8446138479680376,0.9056562568246341,0.8906141436258479,0.13152945298726454,201,40,30,179,0.16597510373443983,0.14354066985645933
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,163,validation_positive_f1,1.460728406906128,1044,50000,"[1, 1]",5,0.95,True,1.0,,0.48000000000000004,450,209,241,0.46444444444444444,0.8444444444444444,0.8452421132045504,0.817351598173516,0.8564593301435407,0.8364485981308412,0.8440717566925392,0.8446138479680376,0.9056562568246341,0.8906141436258479,0.13152945298726454,201,40,30,179,0.16597510373443983,0.14354066985645933
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,123,validation_positive_f1,1.786703109741211,20000,20000,"[1, 3]",1,0.95,True,1.0,,0.46,450,209,241,0.46444444444444444,0.8377777777777777,0.8393357025154361,0.8035714285714286,0.861244019138756,0.8314087759815243,0.8375459297466508,0.8379823495699488,0.9044054875022335,0.8940118734166945,0.14074897062550318,197,44,29,180,0.1825726141078838,0.13875598086124402
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,38,validation_positive_f1,1.587705135345459,7420,10000,"[1, 2]",2,0.95,True,3.0,balanced,0.43,450,209,241,0.46444444444444444,0.8311111111111111,0.8350175703309575,0.7782426778242678,0.8899521531100478,0.8303571428571429,0.8311077749683944,0.8311611532518612,0.9069070261470349,0.8965174448878823,0.12612354790833144,188,53,23,186,0.21991701244813278,0.11004784688995216
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,110,validation_positive_f1,1.565561056137085,7420,20000,"[1, 2]",2,0.95,True,3.0,balanced,0.43,450,209,241,0.46444444444444444,0.8311111111111111,0.8350175703309575,0.7782426778242678,0.8899521531100478,0.8303571428571429,0.8311077749683944,0.8311611532518612,0.9069070261470349,0.8965174448878823,0.12612354790833144,188,53,23,186,0.21991701244813278,0.11004784688995216
